filename,category
100648-1-2-0.wav,others
100648-1-4-0.wav,others
100652-3-0-3.wav,others
100795-3-1-2.wav,others
100852-0-0-18.wav,others
100852-0-0-21.wav,others
100852-0-0-26.wav,others
101281-3-0-0.wav,others
101281-3-0-14.wav,others
101281-3-0-5.wav,others
101382-2-0-12.wav,others
101382-2-0-20.wav,others
101382-2-0-45.wav,others
101729-0-0-12.wav,others
101729-0-0-24.wav,others
101729-0-0-38.wav,others
102305-6-0-0.wav,others
102842-3-1-6.wav,others
102857-5-0-18.wav,others
102857-5-0-20.wav,others
102857-5-0-7.wav,others
102858-5-0-0.wav,others
102858-5-0-1.wav,others
103074-7-0-2.wav,others
103074-7-3-2.wav,others
103074-7-3-3.wav,others
103076-3-1-0.wav,others
103199-4-2-3.wav,others
103199-4-2-4.wav,others
103199-4-4-0.wav,others
103249-5-0-6.wav,others
103249-5-0-8.wav,others
103249-5-0-9.wav,others
103258-5-0-3.wav,others
103258-5-0-8.wav,others
103438-5-0-0.wav,others
103438-5-0-1.wav,others
103438-5-0-2.wav,others
104327-2-0-26.wav,others
104421-2-0-29.wav,others
104421-2-0-5.wav,others
104625-4-0-40.wav,others
104625-4-0-53.wav,others
104817-4-0-2.wav,others
104817-4-0-6.wav,others
104817-4-0-7.wav,others
104998-7-16-0.wav,others
104998-7-19-9.wav,others
104998-7-8-4.wav,others
105029-7-0-2.wav,others
105029-7-1-4.wav,others
105029-7-1-8.wav,others
105415-2-0-1.wav,others
105415-2-0-19.wav,others
105415-2-0-6.wav,others
105425-9-0-12.wav,others
106014-5-0-2.wav,others
106014-5-0-3.wav,others
106014-5-0-4.wav,others
106015-5-0-20.wav,others
106015-5-0-6.wav,others
106015-5-0-9.wav,others
106486-5-0-0.wav,others
106486-5-0-1.wav,others
106486-5-0-2.wav,others
106487-5-0-0.wav,others
106487-5-0-1.wav,others
106487-5-0-2.wav,others
106905-5-0-0.wav,others
106905-5-0-1.wav,others
106905-5-0-2.wav,others
106955-6-0-0.wav,others
107090-1-0-0.wav,others
107090-1-1-0.wav,others
107228-5-0-3.wav,others
107228-5-0-6.wav,others
107228-5-0-7.wav,others
107653-9-0-5.wav,others
107653-9-0-7.wav,others
107842-4-1-0.wav,others
107842-4-2-0.wav,others
107842-4-2-2.wav,others
108187-3-2-0.wav,others
108187-3-6-0.wav,others
108357-9-0-27.wav,others
108362-2-0-30.wav,others
108638-9-0-0.wav,others
108638-9-0-5.wav,others
109233-3-0-3.wav,others
109263-9-0-34.wav,others
109703-2-0-32.wav,others
109703-2-0-48.wav,others
109711-3-1-0.wav,others
109711-3-2-6.wav,others
110371-3-1-1.wav,others
110389-3-0-0.wav,others
110621-7-0-1.wav,others
110621-7-0-2.wav,others
110621-7-0-3.wav,others
110622-6-0-0.wav,others
110918-3-0-1.wav,others
111048-6-0-0.wav,others
111386-5-1-2.wav,others
111386-5-1-8.wav,others
111386-5-1-9.wav,others
112075-5-0-0.wav,others
112075-5-0-1.wav,others
112075-5-0-2.wav,others
112195-3-0-38.wav,others
113201-5-0-0.wav,others
113201-5-0-4.wav,others
113201-5-0-6.wav,others
113202-5-0-10.wav,others
113202-5-0-20.wav,others
113202-5-0-26.wav,others
113203-5-0-4.wav,others
113203-5-0-5.wav,others
113203-5-1-0.wav,others
113205-5-1-2.wav,others
113205-5-1-4.wav,others
113205-5-1-8.wav,others
113216-5-0-1.wav,others
113216-5-0-4.wav,others
113601-9-0-34.wav,others
113785-3-0-0.wav,others
115239-9-0-3.wav,others
115239-9-0-4.wav,others
115240-9-0-1.wav,others
115241-9-0-8.wav,others
115242-9-0-44.wav,others
115242-9-0-55.wav,others
115242-9-0-70.wav,others
115243-9-0-94.wav,others
115411-3-0-0.wav,others
115415-9-0-0.wav,others
115415-9-0-4.wav,others
115418-9-0-11.wav,others
115537-3-0-0.wav,others
116163-3-0-0.wav,others
116423-2-0-2.wav,others
116483-3-0-1.wav,others
116483-3-1-0.wav,others
116484-3-0-6.wav,others
116484-3-0-8.wav,others
116485-3-0-6.wav,others
117072-3-0-14.wav,others
117536-1-0-0.wav,others
117889-9-0-36.wav,others
117889-9-0-39.wav,others
118070-1-0-0.wav,others
118101-3-0-4.wav,others
118278-4-0-10.wav,others
118278-4-0-13.wav,others
118440-4-2-0.wav,others
118440-4-6-0.wav,others
118440-4-7-0.wav,others
118496-1-0-0.wav,others
118496-1-1-0.wav,others
118558-5-0-1.wav,others
118558-5-1-0.wav,others
118558-5-1-1.wav,others
118723-4-0-0.wav,others
118961-3-0-0.wav,others
119067-0-0-0.wav,others
119067-0-0-1.wav,others
119067-0-0-2.wav,others
119449-5-0-1.wav,others
119449-5-0-3.wav,others
119449-5-0-4.wav,others
119455-5-0-0.wav,others
119455-5-0-2.wav,others
119455-5-0-6.wav,others
119809-7-0-0.wav,others
119809-7-0-2.wav,others
119809-7-0-4.wav,others
121285-0-0-2.wav,others
121285-0-0-4.wav,others
121285-0-0-7.wav,others
121286-0-0-11.wav,others
121286-0-0-4.wav,others
121286-0-0-5.wav,others
121299-1-0-0.wav,others
122199-3-1-2.wav,others
122690-6-0-0.wav,others
122738-9-0-2.wav,others
122738-9-0-9.wav,others
123399-2-0-13.wav,others
123685-5-0-0.wav,others
123685-5-0-2.wav,others
123685-5-0-6.wav,others
124489-9-0-14.wav,others
124489-9-0-16.wav,others
125520-1-1-0.wav,others
125520-1-3-0.wav,others
125520-1-4-0.wav,others
125554-3-0-0.wav,others
125678-7-0-7.wav,others
125678-7-3-5.wav,others
125678-7-4-8.wav,others
125791-3-0-15.wav,others
126153-9-0-0.wav,others
126153-9-0-11.wav,others
12647-3-2-0.wav,others
126521-3-0-12.wav,others
127443-4-0-10.wav,others
127443-4-0-2.wav,others
127538-4-0-0.wav,others
127538-4-1-0.wav,others
127538-4-2-0.wav,others
127872-0-0-0.wav,others
127873-0-0-0.wav,others
128030-3-0-0.wav,others
12812-5-0-0.wav,others
12812-5-0-1.wav,others
128152-9-0-126.wav,others
128160-5-0-0.wav,others
128160-5-0-13.wav,others
128160-5-0-15.wav,others
128465-1-0-5.wav,others
128465-1-0-7.wav,others
128465-1-0-8.wav,others
128470-3-0-5.wav,others
128470-3-0-8.wav,others
128607-4-0-1.wav,others
128607-4-0-2.wav,others
128891-3-0-5.wav,others
129356-2-0-115.wav,others
130961-4-3-1.wav,others
130961-4-5-0.wav,others
130961-4-5-5.wav,others
131571-6-0-0.wav,others
131918-7-0-1.wav,others
131918-7-0-7.wav,others
131918-7-0-8.wav,others
132016-7-0-0.wav,others
132016-7-0-2.wav,others
132016-7-0-3.wav,others
132016-9-0-11.wav,others
132016-9-0-20.wav,others
132021-7-0-0.wav,others
132021-7-0-12.wav,others
132021-7-0-9.wav,others
132073-1-0-0.wav,others
132073-1-2-0.wav,others
132073-1-3-0.wav,others
132108-9-0-12.wav,others
132108-9-1-1.wav,others
132162-9-1-3.wav,others
132162-9-1-68.wav,others
13230-0-0-13.wav,others
13230-0-0-26.wav,others
13230-0-0-3.wav,others
132855-2-0-88.wav,others
133090-2-0-37.wav,others
133090-2-0-70.wav,others
133494-2-0-31.wav,others
133797-6-0-0.wav,others
133797-6-1-0.wav,others
133797-6-2-0.wav,others
134717-0-0-20.wav,others
134717-0-0-25.wav,others
134717-0-0-4.wav,others
135526-6-13-0.wav,others
135526-6-4-0.wav,others
135526-6-5-0.wav,others
135527-6-1-0.wav,others
135527-6-5-0.wav,others
135527-6-6-0.wav,others
135528-6-0-0.wav,others
135528-6-11-0.wav,others
135528-6-3-0.wav,others
135544-6-1-0.wav,others
135544-6-7-0.wav,others
135544-6-9-0.wav,others
13577-3-0-0.wav,others
135776-2-0-50.wav,others
135776-2-0-65.wav,others
135776-2-0-85.wav,others
13579-2-0-15.wav,others
13579-2-0-2.wav,others
135849-4-0-0.wav,others
136399-6-0-0.wav,others
136399-6-3-0.wav,others
136399-6-4-0.wav,others
136558-9-0-1.wav,others
136558-9-1-21.wav,others
136558-9-1-39.wav,others
137156-9-0-28.wav,others
137156-9-0-73.wav,others
137156-9-0-79.wav,others
137803-3-0-1.wav,others
137815-4-0-0.wav,others
137815-4-0-2.wav,others
137815-4-0-7.wav,others
137969-2-0-18.wav,others
137969-2-0-20.wav,others
137969-2-0-56.wav,others
137971-2-0-0.wav,others
137971-2-0-3.wav,others
138015-3-0-1.wav,others
138015-3-0-5.wav,others
138017-9-0-2.wav,others
138017-9-1-10.wav,others
138031-2-0-2.wav,others
138031-2-0-28.wav,others
138031-2-0-45.wav,others
138465-1-0-0.wav,others
138468-1-0-0.wav,others
138473-9-0-5.wav,others
139000-4-0-0.wav,others
139000-4-0-1.wav,others
139000-4-0-2.wav,others
139951-9-0-13.wav,others
139951-9-0-17.wav,others
14110-4-0-0.wav,others
14110-4-0-1.wav,others
14110-4-0-2.wav,others
14111-4-0-2.wav,others
14111-4-0-5.wav,others
14111-4-0-7.wav,others
14113-4-0-0.wav,others
14113-4-0-1.wav,others
14114-4-0-1.wav,others
14114-4-0-2.wav,others
14115-4-0-0.wav,others
141240-5-0-0.wav,others
141240-5-1-0.wav,others
142003-2-0-21.wav,others
142003-2-0-24.wav,others
143115-1-0-0.wav,others
143115-1-1-0.wav,others
143115-1-2-0.wav,others
143604-5-0-0.wav,others
143651-2-0-55.wav,others
143651-2-0-63.wav,others
14385-9-0-10.wav,others
14385-9-0-17.wav,others
14385-9-0-21.wav,others
14386-9-0-17.wav,others
14386-9-0-2.wav,others
14387-9-0-7.wav,others
143970-5-0-0.wav,others
143970-5-0-1.wav,others
143970-5-0-3.wav,others
144007-5-0-18.wav,others
144007-5-1-2.wav,others
144007-5-1-9.wav,others
144028-3-1-0.wav,others
144068-5-0-12.wav,others
144068-5-0-4.wav,others
144068-5-2-0.wav,others
144351-4-0-0.wav,others
144351-4-2-6.wav,others
14468-3-1-0.wav,others
14470-2-0-65.wav,others
14470-2-0-72.wav,others
145206-6-0-0.wav,others
145206-6-1-0.wav,others
145206-6-3-0.wav,others
14524-1-0-0.wav,others
14527-9-0-3.wav,others
145390-9-0-13.wav,others
145390-9-0-34.wav,others
145577-1-0-0.wav,others
145608-6-0-0.wav,others
145608-6-2-0.wav,others
145608-6-3-0.wav,others
145609-6-0-0.wav,others
145609-6-1-0.wav,others
145611-6-1-0.wav,others
145611-6-2-0.wav,others
145611-6-3-0.wav,others
145612-6-1-0.wav,others
145612-6-2-0.wav,others
145612-6-3-0.wav,others
145683-6-0-0.wav,others
145683-6-3-0.wav,others
145683-6-4-0.wav,others
146186-5-0-11.wav,others
146186-5-0-3.wav,others
146186-5-0-7.wav,others
146244-4-0-0.wav,others
146249-4-0-0.wav,others
146343-3-0-0.wav,others
146690-0-0-137.wav,others
146690-0-0-154.wav,others
146690-0-0-35.wav,others
146709-0-0-11.wav,others
146709-0-0-44.wav,others
146709-0-0-65.wav,others
146714-0-0-0.wav,others
146714-0-0-33.wav,others
146714-0-0-41.wav,others
146845-0-0-14.wav,others
146845-0-0-16.wav,others
146845-0-0-17.wav,others
147019-4-0-0.wav,others
147317-6-0-0.wav,others
147491-9-2-25.wav,others
147491-9-2-32.wav,others
147672-3-2-0.wav,others
14772-7-2-0.wav,others
14772-7-7-0.wav,others
14772-7-9-0.wav,others
147764-4-0-0.wav,others
147764-4-4-2.wav,others
14780-9-0-1.wav,others
14780-9-0-2.wav,others
147926-0-0-12.wav,others
147926-0-0-39.wav,others
147926-0-0-52.wav,others
148166-6-0-0.wav,others
148463-7-2-2.wav,others
148463-7-3-1.wav,others
148463-7-3-7.wav,others
148827-6-0-0.wav,others
148827-6-1-0.wav,others
148827-6-3-0.wav,others
148828-6-0-0.wav,others
148828-6-1-0.wav,others
148833-6-0-0.wav,others
148833-6-1-0.wav,others
148834-6-0-0.wav,others
148835-6-0-0.wav,others
148835-6-1-0.wav,others
148835-6-4-0.wav,others
148837-6-0-0.wav,others
148837-6-1-0.wav,others
148837-6-2-0.wav,others
148838-6-0-0.wav,others
148838-6-1-0.wav,others
148838-6-2-0.wav,others
148841-6-0-0.wav,others
148841-6-1-0.wav,others
148841-6-2-0.wav,others
149177-6-0-0.wav,others
149193-5-0-2.wav,others
149193-5-0-4.wav,others
149193-5-0-5.wav,others
149255-9-0-3.wav,others
149255-9-0-7.wav,others
149370-9-0-21.wav,others
149929-9-1-1.wav,others
149929-9-1-4.wav,others
151005-4-0-0.wav,others
151005-4-0-1.wav,others
151005-4-2-0.wav,others
151065-6-0-0.wav,others
151069-6-0-0.wav,others
151071-6-0-0.wav,others
151149-2-0-54.wav,others
151359-1-0-0.wav,others
151359-1-1-0.wav,others
151359-1-2-0.wav,others
151877-5-0-0.wav,others
151877-5-1-0.wav,others
151977-0-0-0.wav,others
151977-0-0-12.wav,others
151977-0-0-13.wav,others
152570-9-1-63.wav,others
152588-3-1-0.wav,others
152908-5-0-3.wav,others
152908-5-0-4.wav,others
152908-5-0-5.wav,others
153057-1-0-0.wav,others
153261-0-0-1.wav,others
153261-0-0-2.wav,others
153261-0-0-3.wav,others
15356-2-0-3.wav,others
154758-5-0-13.wav,others
154758-5-0-5.wav,others
154758-5-0-7.wav,others
155044-9-0-15.wav,others
155044-9-0-19.wav,others
155127-9-1-27.wav,others
155129-1-0-0.wav,others
155129-1-1-0.wav,others
155129-1-2-0.wav,others
155130-1-0-0.wav,others
155130-1-1-0.wav,others
155202-9-0-38.wav,others
155202-9-0-6.wav,others
155212-9-1-14.wav,others
155217-9-0-57.wav,others
155219-2-0-22.wav,others
155219-2-0-51.wav,others
155227-9-0-2.wav,others
155227-9-0-24.wav,others
155234-1-0-0.wav,others
155238-2-0-67.wav,others
155238-2-0-75.wav,others
155241-9-0-79.wav,others
155241-9-0-88.wav,others
155242-9-0-35.wav,others
155242-9-0-44.wav,others
155243-9-0-18.wav,others
155262-2-0-101.wav,others
155263-2-0-12.wav,others
155263-2-0-22.wav,others
155263-2-0-23.wav,others
155280-2-0-13.wav,others
155280-2-0-15.wav,others
155280-2-0-5.wav,others
155283-1-0-0.wav,others
155283-1-1-0.wav,others
155313-3-0-0.wav,others
155314-3-0-2.wav,others
155317-3-0-0.wav,others
15544-5-0-14.wav,others
15544-5-0-5.wav,others
15564-2-0-0.wav,others
15564-2-0-2.wav,others
156091-1-0-0.wav,others
156194-1-0-0.wav,others
156200-2-0-0.wav,others
156358-5-0-0.wav,others
156358-5-0-3.wav,others
156358-5-0-4.wav,others
156362-4-0-0.wav,others
156362-4-3-2.wav,others
156418-3-2-0.wav,others
156634-5-0-10.wav,others
156634-5-2-8.wav,others
156893-7-4-0.wav,others
156893-7-5-0.wav,others
156893-7-7-0.wav,others
156897-6-0-0.wav,others
157207-6-0-0.wav,others
157207-6-6-0.wav,others
157207-6-8-0.wav,others
157322-3-0-6.wav,others
157649-3-0-0.wav,others
157649-3-1-1.wav,others
157695-3-0-19.wav,others
157799-6-0-0.wav,others
157800-6-0-0.wav,others
157801-6-0-0.wav,others
157940-9-0-0.wav,others
157940-9-0-4.wav,others
157940-9-0-6.wav,others
158593-2-0-54.wav,others
158597-2-0-30.wav,others
158977-6-0-0.wav,others
158978-6-0-0.wav,others
158979-6-0-0.wav,others
159439-2-0-10.wav,others
159439-2-0-11.wav,others
159701-6-0-0.wav,others
159701-6-2-0.wav,others
159701-6-3-0.wav,others
159702-6-1-0.wav,others
159702-6-3-0.wav,others
159702-6-4-0.wav,others
159703-6-0-0.wav,others
159704-6-0-0.wav,others
159705-6-0-0.wav,others
159706-6-0-0.wav,others
159707-6-0-0.wav,others
159708-6-0-0.wav,others
159708-6-1-0.wav,others
159708-6-4-0.wav,others
159709-6-0-0.wav,others
159710-6-0-0.wav,others
159735-2-0-22.wav,others
159735-2-0-34.wav,others
159735-2-0-80.wav,others
159761-0-0-2.wav,others
159761-0-0-4.wav,others
159761-0-0-6.wav,others
160009-2-0-5.wav,others
160010-2-0-38.wav,others
160011-2-0-3.wav,others
160011-2-0-7.wav,others
160016-2-0-8.wav,others
160366-3-0-8.wav,others
160575-3-1-0.wav,others
160575-3-4-0.wav,others
161005-2-0-27.wav,others
161010-1-0-0.wav,others
161010-1-1-0.wav,others
161010-1-3-0.wav,others
161129-4-0-15.wav,others
161129-4-0-2.wav,others
161129-4-0-20.wav,others
161195-6-0-0.wav,others
161702-9-0-26.wav,others
161702-9-0-30.wav,others
161922-3-1-4.wav,others
161922-3-1-5.wav,others
161923-3-0-0.wav,others
161923-3-0-12.wav,others
162103-0-0-6.wav,others
162103-0-0-7.wav,others
162103-0-0-8.wav,others
162134-7-1-0.wav,others
162134-7-13-2.wav,others
162134-7-13-3.wav,others
162318-2-0-25.wav,others
162318-2-0-34.wav,others
162431-6-0-0.wav,others
162431-6-1-0.wav,others
162431-6-2-0.wav,others
162432-6-1-0.wav,others
162432-6-5-0.wav,others
162432-6-6-0.wav,others
162433-6-1-0.wav,others
162433-6-3-0.wav,others
162433-6-7-0.wav,others
162434-6-0-0.wav,others
162434-6-1-0.wav,others
162434-6-2-0.wav,others
162435-6-0-0.wav,others
162435-6-2-0.wav,others
162435-6-3-0.wav,others
162436-6-0-0.wav,others
162540-1-0-0.wav,others
162540-1-1-0.wav,others
162540-1-2-0.wav,others
162541-1-0-0.wav,others
162541-1-1-0.wav,others
162541-1-2-0.wav,others
162702-1-0-0.wav,others
162702-1-1-0.wav,others
162703-1-0-0.wav,others
162728-1-0-0.wav,others
163460-6-0-0.wav,others
164377-9-1-15.wav,others
164377-9-1-43.wav,others
164625-1-0-0.wav,others
164626-1-0-0.wav,others
164627-1-0-0.wav,others
164646-6-0-0.wav,others
164667-6-0-0.wav,others
165039-7-10-1.wav,others
165039-7-17-1.wav,others
165039-7-2-1.wav,others
165067-2-0-112.wav,others
165067-2-0-56.wav,others
165067-2-0-72.wav,others
165192-9-0-118.wav,others
165192-9-0-87.wav,others
165454-0-0-1.wav,others
165454-0-0-3.wav,others
165454-0-0-8.wav,others
165529-2-0-18.wav,others
165529-2-0-3.wav,others
165640-4-0-0.wav,others
165640-4-0-1.wav,others
165640-4-0-2.wav,others
165641-4-0-0.wav,others
165641-4-0-1.wav,others
165642-4-0-0.wav,others
165643-4-0-0.wav,others
165644-4-0-1.wav,others
165645-4-1-0.wav,others
165645-4-4-0.wav,others
165645-4-5-0.wav,others
165774-7-0-0.wav,others
165774-7-2-0.wav,others
165774-7-5-0.wav,others
165775-7-0-0.wav,others
165775-7-1-0.wav,others
165785-4-0-0.wav,others
165785-4-1-0.wav,others
165785-4-2-0.wav,others
165786-4-0-0.wav,others
166101-5-0-1.wav,others
166101-5-2-1.wav,others
166101-5-3-0.wav,others
166268-3-0-0.wav,others
166421-3-0-31.wav,others
166421-3-0-5.wav,others
166489-3-0-1.wav,others
16692-5-0-1.wav,others
16692-5-0-10.wav,others
16692-5-0-4.wav,others
166931-4-1-5.wav,others
166931-4-3-2.wav,others
166942-0-0-14.wav,others
166942-0-0-5.wav,others
166942-0-0-9.wav,others
167464-0-0-1.wav,others
167464-0-0-17.wav,others
167464-0-0-2.wav,others
167701-4-2-0.wav,others
167701-4-6-4.wav,others
167701-4-7-0.wav,others
167750-4-1-0.wav,others
167750-4-2-0.wav,others
167750-4-3-0.wav,others
168037-4-10-0.wav,others
168037-4-11-0.wav,others
168037-4-2-0.wav,others
16860-9-0-26.wav,others
16860-9-0-28.wav,others
168713-9-0-82.wav,others
168846-5-1-10.wav,others
168846-5-1-12.wav,others
168846-5-1-14.wav,others
168906-9-0-114.wav,others
168906-9-0-28.wav,others
169043-2-0-13.wav,others
169043-2-0-24.wav,others
169043-2-0-28.wav,others
169044-2-0-5.wav,others
169045-2-0-8.wav,others
169098-7-3-1.wav,others
169098-7-4-6.wav,others
169098-7-4-8.wav,others
169261-6-0-0.wav,others
169466-4-0-12.wav,others
169466-4-0-7.wav,others
169466-4-3-14.wav,others
170015-3-0-0.wav,others
170022-0-0-0.wav,others
170022-0-0-1.wav,others
17009-2-0-3.wav,others
17009-2-0-4.wav,others
170243-1-0-0.wav,others
170245-0-0-0.wav,others
170564-2-1-22.wav,others
170564-2-1-9.wav,others
17074-1-0-0.wav,others
171165-9-0-19.wav,others
171165-9-0-54.wav,others
171184-9-0-18.wav,others
17124-1-0-0.wav,others
171243-9-0-11.wav,others
171243-9-0-123.wav,others
171243-9-0-49.wav,others
171249-1-0-0.wav,others
171249-1-1-0.wav,others
171249-1-2-0.wav,others
171305-7-16-0.wav,others
171305-7-4-0.wav,others
171305-7-8-0.wav,others
171388-9-0-225.wav,others
171406-9-0-23.wav,others
171464-3-1-0.wav,others
171478-9-0-26.wav,others
171478-9-0-28.wav,others
172315-9-0-203.wav,others
172338-9-0-20.wav,others
172338-9-0-21.wav,others
172338-9-0-6.wav,others
172460-9-0-101.wav,others
172460-9-0-91.wav,others
172519-9-0-10.wav,others
172519-9-0-49.wav,others
172593-2-0-28.wav,others
172593-2-0-29.wav,others
17307-1-0-0.wav,others
173891-9-0-1.wav,others
173891-9-0-11.wav,others
173993-3-0-25.wav,others
173994-3-0-3.wav,others
173995-3-0-3.wav,others
174026-3-1-5.wav,others
174032-2-0-4.wav,others
174276-7-0-0.wav,others
174276-7-1-0.wav,others
174276-7-4-0.wav,others
174282-6-0-0.wav,others
174282-6-1-0.wav,others
174282-6-2-0.wav,others
174284-6-0-0.wav,others
174284-6-1-0.wav,others
174284-6-2-0.wav,others
174285-6-0-0.wav,others
174285-6-1-0.wav,others
174285-6-2-0.wav,others
174287-6-1-0.wav,others
174287-6-2-0.wav,others
174287-6-3-0.wav,others
174289-6-1-0.wav,others
174289-6-2-0.wav,others
174289-6-3-0.wav,others
174290-6-0-0.wav,others
174290-6-1-0.wav,others
174290-6-2-0.wav,others
174292-6-0-0.wav,others
174292-6-1-0.wav,others
174292-6-2-0.wav,others
174293-6-0-0.wav,others
174293-6-1-0.wav,others
174293-6-2-0.wav,others
174294-6-0-0.wav,others
174294-6-1-0.wav,others
174294-6-2-0.wav,others
174786-2-0-19.wav,others
17480-2-0-11.wav,others
17480-2-0-5.wav,others
17480-2-0-6.wav,others
174840-1-0-0.wav,others
174841-1-0-0.wav,others
174906-2-0-20.wav,others
174906-2-0-21.wav,others
174906-2-0-8.wav,others
175296-2-0-212.wav,others
17578-5-0-30.wav,others
17578-5-0-4.wav,others
175842-1-0-0.wav,others
175843-1-0-0.wav,others
175844-1-0-0.wav,others
175845-1-0-0.wav,others
175846-1-0-0.wav,others
175847-1-0-0.wav,others
175848-1-0-0.wav,others
175849-1-0-0.wav,others
175850-1-0-0.wav,others
175851-1-0-0.wav,others
175852-1-0-0.wav,others
175853-1-0-0.wav,others
175854-1-0-0.wav,others
175855-1-0-0.wav,others
175856-1-0-0.wav,others
175856-1-1-0.wav,others
175856-1-2-0.wav,others
175904-2-0-11.wav,others
175904-2-0-24.wav,others
175915-3-0-3.wav,others
175917-3-2-2.wav,others
17592-5-0-0.wav,others
17592-5-1-0.wav,others
17592-5-1-3.wav,others
176003-1-0-0.wav,others
17615-3-0-0.wav,others
17615-3-0-3.wav,others
176257-3-0-0.wav,others
176258-3-1-13.wav,others
176631-1-0-0.wav,others
176634-1-0-0.wav,others
176638-1-0-0.wav,others
176638-1-1-0.wav,others
176638-5-0-0.wav,others
176638-5-0-1.wav,others
176638-5-0-2.wav,others
176714-2-0-18.wav,others
176783-3-0-11.wav,others
176783-3-1-0.wav,others
176787-5-0-0.wav,others
176787-5-0-19.wav,others
176787-5-0-7.wav,others
177537-7-0-10.wav,others
177537-7-0-11.wav,others
177537-7-0-18.wav,others
177592-5-0-1.wav,others
177592-5-0-2.wav,others
177592-5-0-7.wav,others
177621-0-0-100.wav,others
177621-0-0-105.wav,others
177621-0-0-91.wav,others
177726-0-0-21.wav,others
177726-0-0-22.wav,others
177726-0-0-34.wav,others
177729-0-0-22.wav,others
177729-0-0-69.wav,others
177729-0-0-89.wav,others
177742-0-0-211.wav,others
177742-0-0-214.wav,others
177742-0-0-58.wav,others
177756-2-0-16.wav,others
177756-2-0-5.wav,others
177756-2-0-7.wav,others
178099-9-0-6.wav,others
178115-1-0-0.wav,others
178118-3-2-0.wav,others
178260-7-3-1.wav,others
178260-7-3-11.wav,others
178260-7-3-12.wav,others
178261-7-3-1.wav,others
178261-7-3-2.wav,others
178261-7-3-5.wav,others
178402-1-0-0.wav,others
178497-3-0-1.wav,others
178497-3-0-3.wav,others
178497-3-0-6.wav,others
178520-2-0-27.wav,others
178521-2-0-2.wav,others
178521-2-0-86.wav,others
17853-5-0-11.wav,others
17853-5-0-2.wav,others
17853-5-0-7.wav,others
178686-0-0-34.wav,others
178686-0-0-53.wav,others
178686-0-0-55.wav,others
178825-2-0-4.wav,others
178825-2-0-62.wav,others
178825-2-0-70.wav,others
178826-2-0-14.wav,others
178826-2-0-16.wav,others
178826-2-0-20.wav,others
179039-9-0-30.wav,others
179039-9-0-38.wav,others
179096-3-0-1.wav,others
179096-3-0-5.wav,others
17913-4-1-0.wav,others
17913-4-2-0.wav,others
179212-4-0-0.wav,others
179725-4-0-0.wav,others
17973-2-0-17.wav,others
17973-2-0-31.wav,others
179858-1-0-0.wav,others
179860-1-0-0.wav,others
179861-1-0-0.wav,others
179862-1-0-0.wav,others
179863-1-0-0.wav,others
179864-1-0-0.wav,others
179865-1-0-0.wav,others
179866-1-0-0.wav,others
179866-1-1-0.wav,others
179867-1-0-0.wav,others
179868-1-0-0.wav,others
180029-4-4-0.wav,others
180029-4-6-0.wav,others
180029-4-7-0.wav,others
180052-3-0-0.wav,others
180052-3-0-3.wav,others
180057-9-0-34.wav,others
180057-9-0-36.wav,others
180057-9-0-5.wav,others
180125-4-3-0.wav,others
180125-4-3-4.wav,others
180126-4-1-1.wav,others
180126-4-1-2.wav,others
180126-4-2-0.wav,others
180127-4-0-19.wav,others
180127-4-0-6.wav,others
180128-4-16-1.wav,others
180128-4-5-0.wav,others
180128-4-7-2.wav,others
180132-4-1-0.wav,others
180132-4-2-0.wav,others
180132-4-3-0.wav,others
180134-4-1-9.wav,others
180134-4-2-16.wav,others
180134-4-2-4.wav,others
180156-1-0-0.wav,others
180156-1-2-0.wav,others
180156-1-6-0.wav,others
180256-3-0-1.wav,others
180257-3-0-3.wav,others
180937-4-1-27.wav,others
180937-4-1-47.wav,others
180937-7-3-26.wav,others
180937-7-3-8.wav,others
180937-7-4-6.wav,others
180960-6-0-0.wav,others
180977-3-1-1.wav,others
180977-3-1-5.wav,others
181102-9-0-111.wav,others
181102-9-0-23.wav,others
181624-4-6-0.wav,others
181624-4-8-0.wav,others
182103-9-0-8.wav,others
182474-1-0-0.wav,others
182739-2-0-35.wav,others
183894-1-6-0.wav,others
183894-1-8-0.wav,others
183894-1-9-0.wav,others
183989-3-1-18.wav,others
183989-3-1-25.wav,others
183992-3-0-6.wav,others
184355-1-0-0.wav,others
184449-2-0-13.wav,others
184449-2-0-16.wav,others
184725-3-0-5.wav,others
184805-0-0-103.wav,others
184805-0-0-13.wav,others
184805-0-0-48.wav,others
185373-9-1-70.wav,others
185375-9-0-23.wav,others
185436-1-1-0.wav,others
185436-1-2-0.wav,others
185436-1-5-0.wav,others
185709-0-0-0.wav,others
185709-0-0-2.wav,others
185709-0-0-4.wav,others
185800-4-0-1.wav,others
185800-4-2-0.wav,others
185801-4-0-0.wav,others
185801-4-0-1.wav,others
18581-3-1-3.wav,others
185909-2-0-13.wav,others
185909-2-0-34.wav,others
18592-5-0-0.wav,others
18592-5-0-2.wav,others
18592-5-0-3.wav,others
18594-1-0-0.wav,others
18594-1-3-0.wav,others
18594-1-5-0.wav,others
186334-2-0-36.wav,others
186334-2-0-44.wav,others
186336-9-0-0.wav,others
186336-9-0-1.wav,others
186336-9-0-2.wav,others
186339-9-0-17.wav,others
186935-5-0-0.wav,others
186935-5-0-1.wav,others
